,X,Y,objectid,Designação,nome_escola,endereco,bairro,cre,cod_atividade,globalid,cod_microarea,Código da Escola_x,Nome da Escola_x,Média - 6º a 9º ano,Taxa de Aprovação - 2021 - 6º,Taxa de Aprovação - 2021 - 7º,Taxa de Aprovação - 2021 - 8º,Taxa de Aprovação - 2021 - 9º,Indicador de Rendimento (P)_x,Nota SAEB - 2021 - Matemática_x,Nota SAEB - 2021 - Língua Portuguesa_x,Nota SAEB - 2021 - Nota Média Padronizada (N),IDEB 2021 (N x P)_x,Código da Escola_y,Nome da Escola_y,Taxa de Aprovação - 2021 - 1º ao 5º ano,Taxa de Aprovação - 2021 - 1º,Taxa de Aprovação - 2021 - 2º,Taxa de Aprovação - 2021 - 3º,Taxa de Aprovação - 2021 - 4º,Taxa de Aprovação - 2021 - 5º,Indicador de Rendimento (P)_y,Nota SAEB - 2021 - Matemática_y,Nota SAEB - 2021 - Língua Portuguesa_y,Nota Média Padronizada (N),IDEB 2021 (N x P)_y
1321,-43.3316575048506,-22.8434873113659,17969.0,514803,Espaço de Desenvolvimento Infantil José Alpoim,"Praça Cel. João Zani, S/Nº  ",Colégio,5.0,4.0,{909567C4-A4C7-425C-A1AF-B2F8EA8C30C9},5.8,,,,,,,,,,,,,,,,,,,,,,,,,
1322,-43.186578258092,-22.9080919057572,17970.0,102802,Espaço de Desenvolvimento Infantil Campos Salles,"Pça. da República, S/Nº  ",Centro,1.0,4.0,{20643A57-DF8A-4D4E-A59A-03907764E350},1.7,,,,,,,,,,,,,,,,,,,,,,,,,
1323,-43.2763284626816,-22.8925274865216,17971.0,313804,Espaço de Desenvolvimento Infantil George Bernanos,"Pça. Avai, S/Nº  ",Cachambi,3.0,4.0,{A5B7A1D5-D6A2-4865-99D9-5192B2A6D3AE},3.10,,,,,,,,,,,,,,,,,,,,,,,,,
1324,-43.2825133191315,-22.9119678219975,17972.0,313803,Espaço de Desenvolvimento Infantil Maria Braz,"Rua Heráclito Graça, 109  ",Lins de Vasconcelos,3.0,4.0,{489EBD0A-9D6B-4628-B26E-7860AC678965},3.5,,,,,,,,,,,,,,,,,,,,,,,,,
1325,-43.1951832209111,-22.954288579103,17973.0,204801,Espaço de Desenvolvimento Infantil Marechal Hermes,"Rua Capistrano de Abreu, 1  ",Botafogo,2.0,4.0,{78A589F7-183E-4CA2-8D72-E409970E5303},2.1,,,,,,,,,,,,,,,,,,,,,,,,,
1326,-43.3608099458056,-22.8215057713147,17974.0,625809,Espaço de Desenvolvimento Infantil Sebastião Tavares do Nascimento,"Rua Nossa Senhora do Amparo, S/Nº  ",Pavuna,6.0,4.0,{3090CC54-EC77-4237-9C9F-1A4B9A8E063E},6.6,,,,,,,,,,,,,,,,,,,,,,,,,
1327,-43.3487233784747,-22.828592900824,17976.0,625806,Espaço de Desenvolvimento Infantil Jardim de Infância Ana de Barros Câmara,"Rua Theremin, S/Nº  ",Coelho Neto,6.0,4.0,{6589A1B3-6C00-4F72-A945-15B9A2DF56C0},6.7,,,,,,,,,,,,,,,,,,,,,,,,,
1328,-43.485423085559,-22.8559121264109,17977.0,817811,Espaço de Desenvolvimento Infantil Norbertina de Souza Gouveia,"Av. Etipóia, S/Nº -V. Kennedy  ",Vila Kennedy,8.0,4.0,{33646A25-DDE0-4C99-B5A8-BB0DD91E4868},8.21,,,,,,,,,,,,,,,,,,,,,,,,,
1329,-43.486903566149,-22.8600341761709,17978.0,817813,Espaço de Desenvolvimento Infantil Vila Kennedy,Estr. Sargento Miguel Filho S/Nº  ,Vila Kennedy,8.0,4.0,{20B4EF94-7465-4C7D-9D73-3C35B091FBD7},8.21,,,,,,,,,,,,,,,,,,,,,,,,,
1330,-43.4841027746725,-22.8685972200927,17979.0,817812,Espaço de Desenvolvimento Infantil Taquaral,"Rua M, 74 - Conj. Hab. Taquaral",Bangu,8.0,4.0,{C859ED04-E9D7-424C-9747-A5D3E679E9B2},8.20,,,,,,,,,,,,,,,,,,,,,,,,,
1331,-43.3512104942547,-22.8459353798694,17980.0,515803,Espaço de Desenvolvimento Infantil Pio XII,"Rua dos Rubis, 941  ",Rocha Miranda,5.0,4.0,{2E366947-D18F-4B95-82B0-90762DE79346},5.11,,,,,,,,,,,,,,,,,,,,,,,,,
1332,-43.3736998763024,-22.8570775421417,17981.0,515804,Espaço de Desenvolvimento Infantil Fernão Dias,"Rua Marapendi, 257  ",Marechal Hermes,5.0,4.0,{9E8834D4-D1F2-46D2-AAF6-06AEB97959EF},5.14,,,,,,,,,,,,,,,,,,,,,,,,,
1333,-43.3909846402728,-22.8599394383955,17982.0,833803,Espaço de Desenvolvimento Infantil Frei Orlando,"Av. Duque de Caxias, S/Nº  ",Vila Militar,8.0,4.0,{0473766A-86CE-45A1-8C3B-B4E3FB971ABD},8.14,,,,,,,,,,,,,,,,,,,,,,,,,
1334,-43.3898994575056,-22.855770705625,17984.0,833805,Espaço de Desenvolvimento Infantil Deodoro,"Estr. Marechal Alencastro, S/Nº  ",Deodoro,8.0,4.0,{FF6DC0DC-C56A-48D9-9D1B-90DEC438584B},8.14,,,,,,,,,,,,,,,,,,,,,,,,,
1335,-43.6345457492674,-22.8756724475708,17985.0,1019811,Espaço de Desenvolvimento Infantil Professora Raquel Kelly Lanera,"Estrada de Manguariba, 391",Paciência,10.0,4.0,{0684B601-7A2A-4B79-8F94-B332B22C39C7},10.1,,,,,,,,,,,,,,,,,,,,,,,,,
1336,-43.6330330759361,-22.9179209730882,17986.0,1019812,Espaço de Desenvolvimento Infantil Elizabeth Papera,"Rua Engenheiro Cantarino Mota, 101, Lt.15,Qd.60  ",Paciência,10.0,4.0,{3ACC2751-5CB4-4D9F-A234-E016FABF7F92},10.4,,,,,,,,,,,,,,,,,,,,,,,,,
1337,-43.5892124816387,-22.9676831557645,17987.0,1026804,Espaço de Desenvolvimento Infantil Professora Luzia Maria Moreira do Nascimento,"Estrada do Mato Alto, 4790",Guaratiba,10.0,4.0,{5EEF55AD-2FE5-41DE-B672-054C81BF9C53},10.28,,,,,,,,,,,,,,,,,,,,,,,,,
1338,-43.6104499830612,-22.9636557969044,17988.0,1026803,Espaço de Desenvolvimento Infantil Padre Carlos Henrique de Souza,"Rua Silvânia, s/n°",Guaratiba,10.0,4.0,{04BAD4BB-817B-45D5-8476-9F68B8C7AAA3},10.26,,,,,,,,,,,,,,,,,,,,,,,,,
1339,-43.3352082839029,-22.8638642938124,17989.0,515808,Creche Municipal Guaraciara Rodrigues Diniz,RUA FAUSTO LAURINDO829,Madureira,5.0,2.0,{B208DDAB-2E83-4976-BB9F-021E74C48F9D},5.7,,,,,,,,,,,,,,,,,,,,,,,,,
1340,-43.3346392041728,-22.8604116950189,17990.0,515807,Creche Municipal Buriti Congonhas,RUA DAS FLORES2,Madureira,5.0,2.0,{53D3A6D2-3303-46BA-A18D-89996AC12DC4},5.8,,,,,,,,,,,,,,,,,,,,,,,,,
1341,-43.5791096302222,-22.8890771343077,17991.0,918810,Espaço de Desenvolvimento Infantil Dom Bosco,"Estr. Santa Maria, 850 Vila Nova  ",Campo Grande,9.0,4.0,{CB180C88-386A-401F-96AE-06EE1180A219},9.9,,,,,,,,,,,,,,,,,,,,,,,,,
1342,-43.5858579105841,-22.9103367716266,17992.0,918811,Espaço de Desenvolvimento Infantil Isabel,"Av. Cesário de Melo, 5.580 - Benjamin Dumont  ",Inhoaíba,9.0,4.0,{9DED8F23-A26F-42F7-B802-A833056C5CDE},9.14,,,,,,,,,,,,,,,,,,,,,,,,,
1343,-43.5594251555692,-22.9090586851749,17993.0,918809,Espaço de Desenvolvimento Infantil Campo Grande,"Rua Olinda Elis, 99",Campo Grande,9.0,4.0,{B8631EFB-52CC-4849-AF36-1E2FE9FCB3F7},9.18,,,,,,,,,,,,,,,,,,,,,,,,,
1344,-43.3808067151096,-22.8403229587999,17994.0,622801,Espaço de Desenvolvimento Infantil Ernani Cardoso,"Av. Brasil, 23.226  ",Guadalupe,6.0,4.0,{069C6935-A549-4ED7-8DF0-F1BAC4347A2D},6.15,,,,,,,,,,,,,,,,,,,,,,,,,
1345,-43.3541280588535,-22.8171495037884,17995.0,625810,Espaço de Desenvolvimento Infantil Professora Marise Garcia Miranda,"Alameda dos Canários, S/Nº  ",Pavuna,6.0,4.0,{B4C8D958-0CCA-4D87-BFFF-EB302FFDA291},6.1,,,,,,,,,,,,,,,,,,,,,,,,,
1346,-43.2032563020801,-22.9196157887102,17997.0,103806,Espaço de Desenvolvimento Infantil Fundação Leão XIII,"Rua Laurindo Rabelo, 554  ",Estácio,1.0,4.0,{C2E21CE3-FA88-424F-83B5-C33E8E5C6ADF},1.9,,,,,,,,,,,,,,,,,,,,,,,,,
1347,-43.375573272543,-22.8504305398064,17998.0,622802,Espaço de Desenvolvimento Infantil Guadalupe,"Rua Jornalista Hermano Requião, S/Nº  ",Guadalupe,6.0,4.0,{7D61A093-5ADB-4208-BFDF-3E6DE3815C3C},6.16,,,,,,,,,,,,,,,,,,,,,,,,,
1348,-43.2367380003601,-22.9002997234507,17999.0,107802,Espaço de Desenvolvimento Infantil Morro dos Telégrafos,"Rua Jupará, 91  ",Mangueira,1.0,4.0,{4BBCD543-70F3-418A-8A6C-7A1A63E658B1},1.3,,,,,,,,,,,,,,,,,,,,,,,,,
1349,-43.304066938215,-22.8493131031336,18000.0,514804,Espaço de Desenvolvimento Infantil Vicente de Carvalho,"Rua Soldado Servino Mengarda, S/Nº",Vila Kosmos,5.0,4.0,{63B3C3D6-8E1E-4D5B-8696-ADBEB625F3F1},5.1,,,,,,,,,,,,,,,,,,,,,,,,,
1350,-43.651960780288,-22.9161206890156,18001.0,1019815,Espaço de Desenvolvimento Infantil João Corrêa,"Rua Alberi Vieira dos Santos, S/Nº - Urucânia",Paciência,10.0,4.0,{B341FA07-E3C9-4C72-A7E8-F0BE62F6FA71},10.5,,,,,,,,,,,,,,,,,,,,,,,,,
1351,-43.7024463631546,-22.9063988022991,18002.0,1019817,Espaço de Desenvolvimento Infantil Professora Rosa Maria Alves de Oliveira,"Praça Álvaro Araújo Salazar, s/n - Conj.João XXIII  ",Santa Cruz,10.0,4.0,{6E8F3043-4D4F-43CA-8875-F63D0CC55A1B},10.7,,,,,,,,,,,,,,,,,,,,,,,,,
1352,-43.4686248774636,-22.8758686405971,18003.0,817809,Espaço de Desenvolvimento Infantil República Árabe Unida,"Av. Santa Cruz, 4.773  ",Bangu,8.0,4.0,{6AB75FC6-EF2E-4AE1-943D-ED61CF98A8EE},8.8,,,,,,,,,,,,,,,,,,,,,,,,,
1353,-43.4493413039169,-22.8712627382037,18004.0,817810,Espaço de Desenvolvimento Infantil Vila do Vintém,"Rua Gal. Gomes de Castro, 360  ",Padre Miguel,8.0,4.0,{C47A33F9-6C3C-4C4E-B4FB-8871C6D4D632},8.16,,,,,,,,,,,,,,,,,,,,,,,,,
1354,-43.3123113151525,-22.8865184313402,18005.0,515805,Espaço de Desenvolvimento Infantil Rocha Pombo,"Rua Lima Barreto, 107  ",Quintino Bocaiuva,5.0,4.0,{98DC34E9-F63F-4018-86D6-07F654DF0596},3.8,,,,,,,,,,,,,,,,,,,,,,,,,
1355,-43.7033060156204,-22.9002252915618,18006.0,1019816,Espaço de Desenvolvimento Infantil Guandu,"Rua Um, Conjunto Hab. Guandu, Lote 217  ",Santa Cruz,10.0,4.0,{EA89BDED-653B-4807-B098-BF2DCBBFBE33},10.7,,,,,,,,,,,,,,,,,,,,,,,,,
1356,-43.1947605056167,-22.9070298676605,18008.0,102803,Espaço de Desenvolvimento Infantil Rachel de Queiroz,"Av. Presidente Vargas, S/Nº ",Centro,1.0,4.0,{C8C40745-EA17-4235-A86C-901519660CD6},1.7,,,,,,,,,,,,,,,,,,,,,,,,,
1357,-43.3529529331762,-22.8271990818413,18010.0,625808,Espaço de Desenvolvimento Infantil Deputado Pedro Fernandes,"Rua Ender, 180  ",Coelho Neto,6.0,4.0,{4D28F479-BAAD-430F-A74E-C420EF3128E2},6.7,,,,,,,,,,,,,,,,,,,,,,,,,
1358,-43.6002013384924,-22.9019227423184,18011.0,918812,Espaço de Desenvolvimento Infantil Professor Jorge Euclides Pereira Nunes,"Rua São Teodósio, S/N",Inhoaíba,9.0,4.0,{E3444CB7-B498-4C01-A9AB-3F7F878FE29C},9.11,,,,,,,,,,,,,,,,,,,,,,,,,
1359,-43.1739408222943,-22.821212774551,18012.0,1120001,Escola Municipal Cuba,"Praia do Zumbi, 25  ",Zumbi,11.0,1.0,{FD794572-55F0-4E6E-B0EA-443F2EB42C5F},11.6,33086044.0,ESCOLA MUNICIPAL CUBA,100.0,100,100.0,100.0,100.0,1.0,239.36,246.13,4.758167,4.8,33086044.0,ESCOLA MUNICIPAL CUBA,98.4,89.5,100,100,100,100.0,0.977074,190.51,181.41,4.898103,4.8
1360,-43.1796289074723,-22.8187144027689,18013.0,1120002,Escola Municipal Cândido Portinari,"Rua Pracinha José Varela, S/Nº  ",Pitangueiras,11.0,1.0,{FB14314A-2BCE-467A-A6B9-B9E2621E7B57},11.6,,,,,,,,,,,,,33085994.0,ESCOLA MUNICIPAL CANDIDO PORTINARI,100.0,100,100,100,100,100.0,1.0,216.17,208.55,5.881253,5.9
1361,-43.1815997246823,-22.8077041290624,18014.0,1120003,Escola Municipal Abeilard Feijó,"Estr. da Cacuia, 1386  ",Cocotá,11.0,1.0,{DC5FC234-5C05-412B-B98A-FDB87C094559},11.6,,,,,,,,,,,,,33085900.0,ESCOLA MUNICIPAL ABEILARD FEIJO,100.0,100,100,100,100,100.0,1.0,225.25,209.4,6.06999,6.1
1362,-43.1824575978335,-22.7911315399011,18015.0,1120004,Escola Municipal Jornalista Orlando Dantas,"Rua Benedito Patrício, 248  ",Bancários,11.0,1.0,{DC0D805A-05FF-4CA7-8564-C7C899B2A26B},11.5,,,,,,,,,,,,,33086087.0,ESCOLA MUNICIPAL JORNALISTA ORLANDO DANTAS,97.9,-,-,-,100,96.9,0.984256,198.46,190.53,5.215639,5.1
1363,-43.1828133353201,-22.7903872568668,18016.0,1120005,Escola Municipal Dunshee de Abranches,"Rua Gipóia, 167  ",Bancários,11.0,1.0,{6BD1962B-8713-4B92-88E5-090029A9AB0E},11.5,33086052.0,ESCOLA MUNICIPAL DUNSHEE DE ABRANCHES,99.2,98,100.0,100.0,100.0,0.994924,256.0,259.8,5.263333,5.2,,,,,,,,,,,,,
1364,-43.1762771144817,-22.795230049873,18017.0,1120006,Escola Municipal Amadeu Rocha,"Rua Doutor Manoel Marreiros, S/Nº  ",Bancários,11.0,1.0,{87B38FF5-C222-4258-9DA4-C58F7565B688},11.5,,,,,,,,,,,,,33085943.0,ESCOLA MUNICIPAL AMADEU ROCHA,97.1,94.2,98.1,94.3,100,98.1,0.968851,217.48,208.02,5.896616,5.7
1365,-43.1732112466471,-22.7944137336623,18018.0,1120007,Escola Municipal Rotary,"Av. Paranapuan, 204  ",Freguesia (ilha),11.0,1.0,{30F8A002-9381-4218-9802-2B485EA4C97E},11.5,33086176.0,ESCOLA MUNICIPAL ROTARY,91.1,93.8,82.1,95.2,100.0,0.922819,239.85,260.45,5.005,4.6,,,,,,,,,,,,,
1366,-43.1965927881608,-22.810060331276,18019.0,1120008,Escola Municipal Álvaro Moreira,"Rua Abélia, 340  ",Jardim Guanabara,11.0,1.0,{CDFE0EF2-105B-422E-9E23-908706F464FE},11.3,,,,,,,,,,,,,,,,,,,,,,,,,
1367,-43.2006781148038,-22.8147418836687,18020.0,1120009,Escola Municipal Padre José de Anchieta,"Rua Pinto Alpoim, 758  ",Jardim Guanabara,11.0,1.0,{4150CBFD-E63B-48FE-98FC-B774F3AD1855},11.3,,,,,,,,,,,,,33086133.0,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA,99.6,100,100,100,98.4,100.0,0.996759,227.54,213.56,6.189328,6.2
1368,-43.1972291176199,-22.816521116947,18021.0,1120010,Escola Municipal Costa Rica,"Rua Henrique Lacombe, S/Nº  ",Jardim Guanabara,11.0,1.0,{B59FBFA9-706E-44CE-8F43-21FDF63D44AE},11.3,,,,,,,,,,,,,33086036.0,ESCOLA MUNICIPAL COSTA RICA,100.0,100,100,100,100,100.0,1.0,235.05,219.87,6.447376,6.4
1369,-43.2070976361198,-22.8099492224636,18022.0,1120012,Escola Municipal Brigadeiro Eduardo Gomes,"Rua Gaspar de Magalhães, 258  ",Jardim Guanabara,11.0,1.0,{C327CFBD-A61D-46DC-BE05-68557A02765D},11.3,33085986.0,ESCOLA MUNICIPAL BRIGADEIRO EDUARDO GOMES,100.0,100,100.0,100.0,100.0,1.0,277.28,277.02,5.905,5.9,,,,,,,,,,,,,
1370,-43.1894466696615,-22.8022192322491,18023.0,1120013,Escola Municipal Alice Tibiriçá,"Rua Ipuá, S/Nº  ",Jardim Carioca,11.0,1.0,{94C81FE7-4B72-4E78-8432-BE415A963B22},11.4,,,,,,,,,,,,,33085927.0,ESCOLA MUNICIPAL ALICE TIBIRICA,99.7,98.2,100,100,100,100.0,0.996347,229.11,214.22,6.23129,6.2
1371,-43.1927741990641,-22.8055030068512,18024.0,1120014,Escola Municipal Holanda,"Rua Inhoverá, S/Nº  ",Jardim Carioca,11.0,1.0,{CA01B208-8569-419D-87D6-14C0369C9378},11.3,,,,,,,,,,,,,33086079.0,ESCOLA MUNICIPAL HOLANDA,98.0,98.2,97.9,96.4,97.4,100.0,0.979659,205.89,190.23,5.351978,5.2
1372,-43.202040730852,-22.79867847501,18025.0,1120015,Escola Municipal Leonel Azevedo,"Rua Luís Sá, S/Nº  ",Portuguesa,11.0,1.0,{3367AFAD-3696-4968-B902-057D3AAF74DB},11.2,33086095.0,ESCOLA MUNICIPAL LEONEL AZEVEDO,97.9,97,97.1,98.4,100.0,0.981101,226.65,239.77,4.440333,4.4,,,,,,,,,,,,,
1373,-43.1829497410482,-22.7922534858745,18026.0,1120016,Escola Municipal Sun-Yat-Sen,"Rua Demétrio de Toledo, 21  ",Tauá,11.0,1.0,{9529F943-1D21-49C4-8A9F-B27EFCE2D93E},11.5,,,,,,,,,,,,,,,,,,,,,,,,,
1374,-43.1821707796717,-22.7973676343967,18027.0,1120017,Escola Municipal Capitão de Fragata Didier Barbosa Vianna,"Rua Noêmia da Silveira, 150  ",Tauá,11.0,1.0,{5C676F62-5D0B-49A6-ADA2-462DE9F8231A},11.5,,,,,,,,,,,,,33086001.0,ESCOLA MUNICIPAL CAPITAO DE FRAGATA DIDIER BARBOSA VIANNA,95.4,94.7,94.4,94.9,96.8,95.7,0.952922,205.07,197.99,5.477421,5.2
1375,-43.1799242157735,-22.7974094422077,18028.0,1120018,Escola Municipal Magdalena Tagliaferro,"Rua Menino Jesus de Praga, S/Nº  ",Tauá,11.0,1.0,{E6ED4692-36CE-4013-B269-D772D9FA4324},11.5,,,,,,,,,,,,,,,,,,,,,,,,,
1376,-43.1989883587406,-22.7985235061703,18029.0,1120019,Escola Municipal Rodrigo Otávio,"Rua Antonio de Almeida, 11  ",Moneró,11.0,1.0,{98B960E8-832A-4334-B856-15EF03BC5834},11.2,33086168.0,ESCOLA MUNICIPAL RODRIGO OTAVIO,97.2,96.9,96.1,97.7,98.7,0.973405,254.27,277.96,5.537167,5.4,33086168.0,ESCOLA MUNICIPAL RODRIGO OTAVIO,94.8,91.3,98.1,100,88.2,95.5,0.944186,209.95,198.74,5.584187,5.3
1377,-43.1994815793469,-22.7985413542031,18030.0,1120020,Escola Municipal Belmiro Medeiros,"Rua Adolfo Porto, 140  ",Moneró,11.0,1.0,{FCC03BE4-3BE4-4EE6-B833-C843B89BF7CC},11.2,33085978.0,ESCOLA MUNICIPAL BELMIRO MEDEIROS,94.0,89.7,95.3,92.6,98.6,0.939351,264.0,277.63,5.693833,5.3,33085978.0,ESCOLA MUNICIPAL BELMIRO MEDEIROS,100.0,-,-,-,-,100.0,1.0,215.15,206.13,5.817787,5.8
1378,-43.2071970952992,-22.7993647884951,18031.0,1120021,Escola Municipal Gurgel do Amaral,"Rua Gustavo Augusto de Rezende, 541  ",Portuguesa,11.0,1.0,{880A204D-6E92-490D-B4EA-D116D8395FD8},11.2,33086060.0,ESCOLA MUNICIPAL GURGEL DO AMARAL,97.0,98.4,100.0,90.3,97.4,0.963769,254.66,268.05,5.3785,5.2,,,,,,,,,,,,,
1379,-43.2096885767702,-22.7997582830818,18032.0,1120022,Escola Municipal Maestro Francisco Braga,"Rua Haroldo Lobo, 533  ",Portuguesa,11.0,1.0,{EFC1565F-78CA-47AA-B55E-B826FFFAD7CA},11.2,,,,,,,,,,,,,33086109.0,ESCOLA MUNICIPAL MAESTRO FRANCISCO BRAGA,99.6,97.9,100,100,100,100.0,0.995728,205.07,179.09,5.133784,5.1
1380,-43.2078887982941,-22.8059029719041,18033.0,1120023,Escola Especial Municipal Rotary Club,"Rua Cambaúba, 159  ",Jardim Guanabara,11.0,6.0,{E6D5661B-F4F3-404F-951D-D45DAC5C0DAE},11.3,,,,,,,,,,,,,,,,,,,,,,,,,
1381,-43.2260093184769,-22.8158719684339,18034.0,1120024,Escola Municipal Anita Garibaldi,"Estr. Maracajás, 1294  ",Galeão,11.0,1.0,{3BB0F118-820F-48F1-A8AB-1DB7C6C0AECF},11.1,,,,,,,,,,,,,33085960.0,ESCOLA MUNICIPAL ANITA GARIBALDI,96.8,95.2,97.9,97.1,95.4,98.3,0.967633,167.63,172.56,4.300553,4.2
1382,-43.6140435216689,-22.8794113023166,18035.0,918804,Espaço de Desenvolvimento Infantil Renan de Souza Leal,Rua Mário Arzua Barbosa s/nº Conj. Campinho,Campo Grande,9.0,4.0,{D021880E-E19D-42AF-9022-F52C85C53791},9.6,,,,,,,,,,,,,,,,,,,,,,,,,
1383,-43.5599913124226,-22.9168790298936,18036.0,918822,Espaço de Desenvolvimento Infantil Professor André Luiz Gilz,Estrada do Cambota 862,Campo Grande,9.0,4.0,{814D6EA4-A874-4FFC-91CD-D8B865CC6416},9.19,,,,,,,,,,,,,,,,,,,,,,,,,
1384,-43.4790129225095,-23.0242059508572,18038.0,724808,Espaço de Desenvolvimento Infantil Municipal do Amor,"Rua Senador Rui Carneiro, Rua SW, lote 25 da quadra 115 PLT 52.22.143",Recreio dos Bandeirantes,7.0,4.0,{ED9C7B28-10F7-4EF0-9797-4B3EB9179CFD},7.28,,,,,,,,,,,,,,,,,,,,,,,,,
1385,-43.3356752426702,-22.997116849689,18039.0,724807,Espaço de Desenvolvimento Infantil Municipal Carmen Miranda,AVENIDA DAS AMERICAS 2000,Barra da Tijuca,7.0,4.0,{D256FF08-F6C7-41A0-8B5E-A28B8466E692},7.30,,,,,,,,,,,,,,,,,,,,,,,,,
1386,-43.2969344627851,-22.8470529013295,18040.0,411804,Espaço de Desenvolvimento Infantil Municipal Morro da Fé,RUA MATURUCA 368,Penha Circular,4.0,4.0,{614D21D6-8595-4392-B39A-9D988811BC5F},4.19,,,,,,,,,,,,,,,,,,,,,,,,,
1387,-43.4783746603135,-22.8695475538518,18041.0,817815,Espaço de Desenvolvimento Infantil Senhor João Gomes,Rua do Desenhista S/N,Bangu,8.0,4.0,{A4908A42-74E7-4C43-8E8F-5F494AF58793},8.18,,,,,,,,,,,,,,,,,,,,,,,,,
1388,-43.5664357794647,-22.9296513799357,18042.0,918808,Espaço de Desenvolvimento Infantil Professora Marta Regina Perrota,Rua Iaciara s/n,Campo Grande,9.0,4.0,{D47FD418-A68C-48BF-8412-812B90ECCCA3},9.19,,,,,,,,,,,,,,,,,,,,,,,,,
1389,-43.4195457000313,-22.89378038576,18043.0,833807,Espaço de Desenvolvimento Infantil Luiza Paula da Silveira Machado,Estrada Manuel Nogueira de Sá,Realengo,8.0,4.0,{5A9128BA-5F75-4FF7-9104-25A2EAC96995},8.2,,,,,,,,,,,,,,,,,,,,,,,,,
1390,-43.41310789022,-22.9648693731352,18044.0,716813,Espaço de Desenvolvimento Infantil Professora Kenia Mendes dos Santos Machado,Rua Synval Sampaio,Jacarepagua,7.0,4.0,{BFC00818-7F85-4D78-8B6E-EA930F87BDD3},7.27,,,,,,,,,,,,,,,,,,,,,,,,,
1391,-43.3552992695816,-22.8147547894984,18045.0,625816,Espaço de Desenvolvimento Infantil Regina Celi Rabelo De Almeida,Rua Joaquim Ferreira/ Rua Botumirim,Pavuna,6.0,4.0,{697EFE30-3F64-4E4E-A077-95F2D8B185A3},6.1,,,,,,,,,,,,,,,,,,,,,,,,,
1392,-43.3213642018755,-22.8075205217045,18046.0,431802,Espaço de Desenvolvimento Infantil Professor Carlos Falseth,"Rua Debussy, s/n",Jardim America,4.0,4.0,{811019C1-4AF8-4CAB-969F-821E12EFDC00},4.26,,,,,,,,,,,,,,,,,,,,,,,,,
1393,-43.6243248152842,-22.9196202980533,18047.0,1019818,Espaço de Desenvolvimento Infantil Renée Biscaia Raposo Antônio,Rua Natividade de Carangola,Cosmos,9.0,4.0,{E12E2668-DCDA-4DD9-A3B7-0AD4B26119C5},9.23,,,,,,,,,,,,,,,,,,,,,,,,,
1394,-43.2378011131737,-22.812220919599,18048.0,1120025,Escola Municipal Alberto de Oliveira,"Av. Sete, 1411  ",Galeão,11.0,1.0,{462C5D37-2361-482A-8726-3B34DD75CF92},11.1,,,,,,,,,,,,,33085919.0,ESCOLA MUNICIPAL ALBERTO DE OLIVEIRA,99.7,98.2,100,100,100,100.0,0.996347,209.19,197.12,5.540228,5.5
1395,-43.2258730880783,-22.7859987863896,18049.0,1120028,Escola Municipal Comandante Guilherme Fischer Presser,"Rua Noventa e Seis, 210  ",Galeão,11.0,1.0,{ED9C6878-53A8-4838-BBDB-25A2383E781E},11.2,,,,,,,,,,,,,33086010.0,ESCOLA MUNICIPAL COMANDANTE GUILHERME FISCHER PRESSER,97.4,96.8,100,97,90.9,100.0,0.968224,216.25,214.95,5.999143,5.8
1396,-43.2262387092246,-22.8168134589821,18050.0,1120029,Escola Municipal Professora Lavínia de Oliveira Escragnolle Dória,"Rua Cinquenta e Três, 203  ",Galeão,11.0,1.0,{F9815074-7396-4DBB-94EB-BE1BED54986C},11.1,33086150.0,ESCOLA MUNICIPAL PROFESSORA LAVINIA DE OLIVEIRA ESCRAGNOLLE DORIA,99.8,100,100.0,100.0,99.0,0.997481,251.56,257.09,5.144167,5.1,,,,,,,,,,,,,
1397,-43.2187719662361,-22.8599053925394,18051.0,1120030,Escola Municipal Tenente Antônio João,Cidade Universitária - S/Nº  ,Cidade Universitária,11.0,1.0,{D4DB1A33-1CAC-44CA-9B2E-F010F3AAF354},4.6,33086206.0,ESCOLA MUNICIPAL TENENTE ANTONIO JOAO,100.0,100,100.0,100.0,100.0,1.0,267.07,269.42,5.608167,5.6,33086206.0,ESCOLA MUNICIPAL TENENTE ANTONIO JOAO,97.8,92.3,100,96.4,100,100.0,0.976416,229.32,213.7,6.225843,6.1
1398,-43.1802642881855,-22.8094809475129,18052.0,1120031,Escola Municipal Conjunto Praia da Bandeira,"Rua Frei Inocêncio, S/Nº  ",Praia da Bandeira,11.0,1.0,{F499C640-4FC6-48DA-9274-7BF7EC978B48},11.6,33086028.0,ESCOLA MUNICIPAL CONJUNTO PRAIA DA BANDEIRA,94.3,95.7,94.2,91.1,100.0,0.95143,260.16,265.89,5.434167,5.2,33086028.0,ESCOLA MUNICIPAL CONJUNTO PRAIA DA BANDEIRA,97.8,100,95.2,96.6,96.2,100.0,0.975587,216.09,209.54,5.897726,5.8
1399,-43.1826265290172,-22.814287574765,18053.0,1120201,CIEP Olga Benário Prestes,"Rua Desembargador Aniceto Corrêa, S/Nº  ",Cacuia,11.0,3.0,{C9201AC4-DA4D-4374-B3AA-30FE5D16F4B2},11.6,,,,,,,,,,,,,33085439.0,CIEP OLGA BENARIO PRESTES,95.7,94.1,100,92,100,90.9,0.952423,229.09,205.88,6.079272,5.8
